,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
359826,2019-06-16 19:18:31,6011366578560244,fraud_Weber and Sons,food_dining,6.49,Adam,Stark,M,0912 Mark Fields Apt. 080,Mc Veytown,PA,17051,40.5046,-77.7186,4653,Nutritional therapist,1997-07-01,62652fe25c8015e7e2ac74329c66d064,1339874311,41.167771,-77.91565200000001,0
359827,2019-06-16 19:18:34,3502088871723054,"fraud_Welch, Rath and Koepp",entertainment,4.23,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,c64e64b5258515201ee48bf3fbb1855a,1339874314,39.950078999999995,-77.449935,0
359828,2019-06-16 19:18:42,2254799658404120,"fraud_Walter, Hettinger and Kessler",personal_care,24.05,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.945999999999998,-83.2474,94325,Educational psychologist,1987-09-08,43bc110687992c04c7c6d616e8f0be74,1339874322,31.32497,-83.467601,0
359829,2019-06-16 19:18:43,3511378610369890,fraud_Goldner-Lemke,entertainment,11.41,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,c63f21e3aec59ef582498ccd9eca0fd6,1339874323,34.040893,-86.112989,0
359830,2019-06-16 19:18:49,3534330126107879,fraud_Renner Ltd,home,81.86,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,50417d5da7d3e43041e5728404609a52,1339874329,44.975026,-108.323066,0
359831,2019-06-16 19:18:58,6011109736646996,fraud_Gibson-Deckow,entertainment,35.68,Rebecca,Erickson,F,594 Berry Lights Apt. 392,Wilmington,NC,28405,34.2651,-77.867,186140,English as a second language teacher,1983-02-08,987dff2434a19a361969241696ffeb75,1339874338,33.822365000000005,-78.725972,0
359832,2019-06-16 19:19:39,3521815216091574,fraud_Reilly and Sons,health_fitness,73.17,Wayne,Marsh,M,172 Leonard Island,Dumont,CO,80436,39.7532,-105.6356,565,Mental health nurse,1978-08-27,8ce7ff25bd3437a427ad36dbc238f142,1339874379,40.164145,-106.302957,0
359833,2019-06-16 19:21:29,6534628260579800,fraud_Kutch-Ferry,home,54.7,Christine,Harris,F,29606 Martinez Views Suite 653,Hinesburg,VT,5461,44.3346,-73.098,4542,Claims inspector/assessor,1998-03-19,11c86714b2d9ecf9a84cc1622c7b002d,1339874489,43.579307,-72.980428,0
359834,2019-06-16 19:21:37,2242542703101233,fraud_Torp-Lemke,misc_pos,323.35,Samuel,Jenkins,M,43235 Mckenzie Views Apt. 837,Westport,KY,40077,38.4921,-85.4524,564,Pensions consultant,1996-04-10,155a3dfe1acbc16a80a988a88a3c3695,1339874497,38.926707,-84.59306,0
359835,2019-06-16 19:21:41,343668971234893,fraud_Bogisich-Weimann,kids_pets,67.67,Sally,Moore,F,835 Reese Views Suite 884,Hopkins,SC,29061,33.9349,-80.8449,13717,Chiropodist,1949-11-16,a815c96a7a228c6184f6fb443ead54ae,1339874501,33.993198,-80.389543,0
359836,2019-06-16 19:21:45,4585132874641,fraud_Lebsack and Sons,misc_net,316.08,Karen,Gordon,F,543 Ware Path Apt. 593,Utica,MO,64686,39.7417,-93.6289,271,Land/geomatics surveyor,1972-04-18,1ec1ce1d5b4edddfc45cacf3dc8f5bb5,1339874505,38.847,-93.98655,0
359837,2019-06-16 19:22:11,3598895972308782,fraud_Langworth LLC,personal_care,9.52,Kenneth,Richards,M,994 Livingston Extensions Suite 918,Norwalk,OH,44857,41.2403,-82.6078,23805,Copy,1970-02-22,b8668ec061a097af61ea81739bd695d2,1339874531,40.651998,-83.096197,0
359838,2019-06-16 19:22:20,3511378610369890,"fraud_Witting, Beer and Ernser",home,54.52,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,1973-04-01,5c901a69a348ffa0a9d9775e1280acba,1339874540,34.353972,-86.776268,0
359839,2019-06-16 19:22:21,3518234918950662,fraud_Brown Inc,kids_pets,14.99,Barbara,Lowe,F,67210 Lori Creek,Sherman,TX,75092,33.6372,-96.6184,46563,Systems developer,1970-09-11,f5adcace3f3874c273b03687a08416dd,1339874541,32.717729999999996,-96.89283499999999,0
359840,2019-06-16 19:22:32,5359543825610251,fraud_Altenwerth-Kilback,home,41.45,Michael,Francis,M,1833 Jeanette Stravenue,Belgrade,MT,59714,45.7801,-111.1439,18182,"Engineer, drilling",1975-06-29,71095d87259cce33dea51c04a4310ffa,1339874552,45.140901,-112.071005,0
359841,2019-06-16 19:23:05,377113842678100,fraud_Kub PLC,personal_care,17.75,Billy,Gallagher,M,673 Delgado Burg,Greenwich,NJ,8323,39.4055,-75.3209,804,Insurance risk surveyor,1965-03-25,df4182145d1864de7d36ac813bffcade,1339874585,38.677906,-75.318675,0
359842,2019-06-16 19:23:20,4312133045694601139,fraud_Jast Ltd,shopping_net,592.11,Julian,Price,M,086 Pierce Cove,Pikesville,MD,21208,39.3764,-76.729,33917,Company secretary,1977-06-12,af56af146b0e8e6d86cbf20ba1484d2e,1339874600,38.988972,-77.3822,0
359843,2019-06-16 19:23:45,676281772837,fraud_Hammes-Beatty,kids_pets,72.86,Alicia,Bishop,F,222 Freeman Islands,Whigham,GA,39897,30.8836,-84.3246,3430,"Editor, commissioning",1950-03-25,2169fdc3ad3722634b77de47b72fbb20,1339874625,30.697430999999998,-85.045854,0
359844,2019-06-16 19:23:47,2229378226512508,"fraud_Lakin, Ferry and Beatty",food_dining,56.95,Thomas,Hale,M,949 Smith Parkway,Cazenovia,WI,53924,43.4987,-90.2796,1360,Occupational hygienist,1984-11-06,65f6054c5e53fecd7b757bd9bb931860,1339874627,43.787904,-89.91805699999999,0
359845,2019-06-16 19:23:47,3531129874770000,fraud_Kihn Inc,shopping_pos,1.16,Shelby,Mitchell,F,974 Cindy Stream,Brandon,VT,5733,43.8065,-73.0882,5895,"Scientist, marine",1975-07-13,448589358241dda9d71be83a4114aadb,1339874627,44.1775,-73.14698800000001,0
359846,2019-06-16 19:24:08,4861310130652566408,fraud_Abbott-Steuber,personal_care,20.25,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,72a6615fa111aa941b56286145fa03b3,1339874648,30.355007,-90.92983199999999,0
359847,2019-06-16 19:24:39,4384910379661778,fraud_Botsford PLC,home,77.38,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,93df4bfff399275bc821d78d326441e0,1339874679,47.526665,-97.285531,0
359848,2019-06-16 19:24:44,6011438889172900,fraud_Kuhn LLC,shopping_pos,82.93,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,1993-04-08,edd0fa4e6fe80571f99cd55a16735a9b,1339874684,35.059523,-90.847821,0
359849,2019-06-16 19:24:46,3560246577314524,"fraud_Schiller, Blanda and Johnson",home,6.97,Sarah,Scott,F,03090 Fisher Forges Apt. 200,Wichita,KS,67216,37.6223,-97.3136,409656,Textile designer,1930-10-21,128b014e31626a8f68609ec82af8765f,1339874686,38.078357000000004,-96.616303,0
359850,2019-06-16 19:26:00,345933964507467,"fraud_Bahringer, Schoen and Corkery",shopping_pos,3.98,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,f79d9356c76cd26c84644e30fdb5941e,1339874760,37.912634000000004,-75.22524399999999,0
359851,2019-06-16 19:26:06,4452366298769043,"fraud_Haley, Jewess and Bechtelar",shopping_pos,2.45,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.70100000000001,1563,Financial adviser,1978-03-04,4bf004fe9349d844861e320c91823e3f,1339874766,32.552727000000004,-96.800259,0
359852,2019-06-16 19:26:10,3587044315915002,fraud_Dare-Gibson,health_fitness,75.89,Christian,Roman,M,495 Fisher Throughway,Grand Junction,TN,38039,35.0659,-89.1534,1804,Clothing/textile technologist,1974-10-15,4486b5dd22a9aa9a1117493a3d63929a,1339874770,34.411761,-89.16073100000001,0
359853,2019-06-16 19:26:24,3586008444788268,"fraud_Berge, Kautzer and Harris",personal_care,68.09,Crystal,Fuller,F,000 Jennifer Mills,Issaquah,WA,98027,47.4974,-122.0107,50489,Osteopath,1984-02-29,7fcfcb3a965efdfb41214694e9edd730,1339874784,47.267089,-122.069465,0
359854,2019-06-16 19:26:30,4839615922685395,fraud_Johnston-Casper,travel,1.98,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013000000000005,-86.5457,76,Social researcher,1955-05-06,a9af7babfbcc777185245e6c806b9e2d,1339874790,38.234536999999996,-87.100584,0
359855,2019-06-16 19:26:42,4681601008538160,fraud_Schmidt-Larkin,home,59.28,Tammy,Davis,F,77663 Colleen Freeway,Moundsville,WV,26041,39.9148,-80.73100000000001,16183,Physiotherapist,1977-08-12,eacd4b0f219872018336e0673344fd43,1339874802,39.42727,-81.470338,0
359856,2019-06-16 19:27:21,4908846471916297,fraud_Turner and Sons,shopping_pos,41.48,Lauren,Torres,F,03030 White Lakes,Grandview,TX,76050,32.2779,-97.2351,5875,"Radiographer, therapeutic",1992-07-24,0faa30617c2c2e47fc992bc93597f3ea,1339874841,31.899586,-98.204717,0
359857,2019-06-16 19:27:24,3551217896304745,"fraud_Bahringer, Bergnaum and Quitzon",home,65.17,Sara,Harris,F,597 Jenny Ford Apt. 543,Tupper Lake,NY,12986,44.232,-74.4905,6120,Chartered loss adjuster,1976-10-09,4f36ff4f908bf48c411743895aad7f7f,1339874844,43.481871000000005,-73.934892,0
359858,2019-06-16 19:27:34,30344654314976,fraud_Graham and Sons,health_fitness,7.99,Christine,Johnson,F,8011 Chapman Tunnel Apt. 568,Blairsden-Graeagle,CA,96103,39.8127,-120.6405,1725,Chartered legal executive (England and Wales),1967-05-27,39c687659d33f50d229f9d388774918a,1339874854,38.854642,-120.57918899999999,0
359859,2019-06-16 19:27:53,346273234529002,fraud_Cruickshank-Mills,entertainment,357.54,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,cfc9e31e81d197404f13ecefe931c69f,1339874873,37.055592,-81.055848,0
359860,2019-06-16 19:28:12,372520049757633,"fraud_Ritchie, Bradtke and Stiedemann",travel,1.22,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,7c933bce1e462b9dd0172f7ea8f09efc,1339874892,48.466638,-94.231014,0
359861,2019-06-16 19:28:17,676372984911,fraud_Kilback LLC,food_dining,10.38,Vicki,Mendoza,F,3645 Atkins Island Apt. 238,Esbon,KS,66941,39.7562,-98.4462,242,Tourism officer,1987-07-18,0c0b0bc2af43b8e45a8a17ff21439184,1339874897,40.703596999999995,-98.497941,0
359862,2019-06-16 19:28:27,3583635130604947,fraud_Cruickshank-Mills,entertainment,129.22,Crystal,Gamble,F,899 Michele View Suite 960,Philadelphia,PA,19149,40.0369,-75.0664,1526206,Structural engineer,1985-01-01,c6116b75f034abe191470b3dc43ce454,1339874907,40.981759000000004,-75.317509,0
359863,2019-06-16 19:28:42,4586810168620942,fraud_Berge-Hills,kids_pets,165.78,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,3428140884740bdd6a6f18bfb06abf97,1339874922,33.38149,-81.11505,0
359864,2019-06-16 19:29:02,6011305591981276,fraud_Jerde-Hermann,travel,8.61,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",1959-06-06,71c6c2f172d3f553dc3b3b39ce2a4f12,1339874942,34.678098999999996,-85.705946,0
359865,2019-06-16 19:29:08,571365235126,"fraud_Nicolas, Hills and McGlynn",entertainment,57.33,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,67aa3b4dbe38944e7c00b89510c8607a,1339874948,44.349012,-86.619811,0
359866,2019-06-16 19:29:27,4755696071492,fraud_Terry-Huel,shopping_net,1320.22,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,1985-06-20,ffdc8d8c7204e3aa4b274df7514c993e,1339874967,32.9941,-97.222311,0
359867,2019-06-16 19:29:56,3549202406645667,fraud_Reilly LLC,home,11.05,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,1933-04-02,ae72512287ea549e3dcf15e50a34f97b,1339874996,44.261732,-70.20281800000001,0
359868,2019-06-16 19:29:59,4792627764422477317,fraud_Pacocha-Bauch,shopping_pos,415.85,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,1978-10-01,a151cb7a5f2a3106df4c0e9b73c24c54,1339874999,38.472776,-94.11878100000001,0
359869,2019-06-16 19:30:14,180031190491743,fraud_Baumbach Ltd,personal_care,67.54,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,4d1c7cac9a5059edf4e12fb6d16bfda9,1339875014,30.542133000000003,-87.82589399999999,0
359870,2019-06-16 19:30:58,6011552879910390,"fraud_Quitzon, Green and Bashirian",shopping_pos,132.38,Robert,Long,M,529 Joshua Knoll Apt. 511,Lonetree,WY,82936,41.0552,-110.1603,49,Research scientist (physical sciences),1981-07-05,01546611772278f17694f8db6447a873,1339875058,41.592634000000004,-109.726894,0
359871,2019-06-16 19:31:01,348789608637806,fraud_Ernser-Feest,home,49.45,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,68950,40.4542,-98.6538,331,Telecommunications researcher,1950-08-19,e0c611b46e31905dfd9eccedd859ed2d,1339875061,39.645075,-98.916507,0
359872,2019-06-16 19:31:41,4906628655840914250,"fraud_Boehm, Block and Jakubowski",misc_pos,5.39,Charles,Moreno,M,838 Franklin Prairie Apt. 902,Key West,FL,33040,24.6557,-81.3824,32891,Town planner,1987-02-13,164cb1b11d1c0e68a6089f82485f826d,1339875101,25.457263,-82.174675,0
359873,2019-06-16 19:31:57,377234009633447,fraud_Padberg-Rogahn,entertainment,32.63,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,1966-02-14,879a3177c82fe4013c7637a0a5736e9e,1339875117,39.354009999999995,-78.626385,0
359874,2019-06-16 19:32:12,3533742182628021,"fraud_Lehner, Mosciski and King",misc_net,8.98,Robert,Haynes,M,857 Aaron Circles Suite 398,Johns Island,SC,29455,32.8357,-79.8217,20478,Materials engineer,1997-06-04,093462d27b6bcfbeeb892fed5c9f075b,1339875132,32.894587,-79.871354,0
359875,2019-06-16 19:32:22,346273234529002,fraud_Shanahan-Lehner,personal_care,29.9,Donna,Moreno,F,32301 Albert River Suite 364,Ronceverte,WV,24970,37.7418,-80.4626,4575,Statistician,1991-10-22,868679704120e1b99b68574a7b03f12e,1339875142,36.931507,-79.952821,0
359876,2019-06-16 19:32:31,6011252220172077,"fraud_Nitzsche, Kessler and Wolff",shopping_pos,124.91,Melvin,Wright,M,210 Dean Causeway Suite 130,Alton,IA,51003,42.9782,-96.0173,1700,"Engineer, land",2001-12-19,2378a00fc6ded7356f412d7c9122549b,1339875151,42.539618,-95.420002,0
359877,2019-06-16 19:32:46,4198470814557,"fraud_Towne, Greenholt and Koepp",shopping_net,8.74,Christie,Williamson,F,519 Jerry Views,Avoca,IA,51521,41.4768,-95.3509,2036,Engineering geologist,1971-08-20,b54eefd9d087392194eb49c544af0e33,1339875166,42.286788,-95.065917,0
359878,2019-06-16 19:32:52,3598215285024754,fraud_Barrows PLC,shopping_pos,2.24,Ashley,Lopez,F,9333 Valentine Point,Bellmore,NY,11710,40.6729,-73.5365,34496,"Librarian, public",1970-10-21,416b9175665cbe1e2fc36f667b36ba91,1339875172,41.542499,-73.70026899999999,0
359879,2019-06-16 19:33:04,3582754887089201,"fraud_Lang, Towne and Schuppe",kids_pets,28.83,Terrance,Mckinney,M,42965 Christopher Fords Suite 659,Norman,AR,71960,34.4596,-93.6743,1383,Magazine features editor,1966-08-08,54e48bb4a60f2c86a52e13621815ab15,1339875184,33.460622,-93.006887,0
359880,2019-06-16 19:33:13,6526955903501879,fraud_Kuphal-Toy,food_dining,105.15,Jennifer,Scott,F,7351 Cindy Well Suite 099,Naples,FL,34120,26.3304,-81.5871,276002,Medical technical officer,1950-12-14,2b31104c8dae169088344c35d0a627b5,1339875193,26.628909999999998,-81.54525600000001,0
359881,2019-06-16 19:33:36,4798937978667559470,fraud_Kilback LLC,food_dining,18.15,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706,43.6088,-83.95299999999999,67858,Water quality scientist,1995-03-13,2d1b0f6209993d7dda5598bc78ab5f11,1339875216,44.009482,-83.177162,0
359882,2019-06-16 19:33:38,36485887555770,fraud_Bins-Howell,personal_care,54.58,Michael,Gross,M,230 Ryan Tunnel Apt. 025,Fulton,OH,43321,40.4971,-82.8342,267,Facilities manager,2005-01-29,154cec18af59cd2ec09e5f536a0920c9,1339875218,40.862522,-81.86512900000001,0
359883,2019-06-16 19:33:47,6011893664860915,fraud_Hilpert-Conroy,kids_pets,27.6,Erin,Chavez,F,3379 Williams Common,Littleton,CO,80120,39.5994,-105.0044,320420,Water engineer,1975-07-31,edb0788bb78c57db9ebf0e4d21d267a7,1339875227,40.335591,-104.92389399999999,0
359884,2019-06-16 19:34:15,376262134119629,fraud_Quitzon-Goyette,home,95.44,Christopher,Carr,M,62931 Ralph Court,Lakeland,FL,33813,27.9611,-81.9398,237282,"Radiographer, therapeutic",1961-09-28,ed632a1ea50b46c8fd094c503fb2d247,1339875255,28.882187,-82.52256700000001,0
359885,2019-06-16 19:34:25,4745996322265,fraud_Bernier and Sons,kids_pets,100.37,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,46346,41.4802,-86.6919,1423,"Psychologist, forensic",1998-10-07,6c45f2cffc89ae89c246943228fbfd56,1339875265,42.320263,-86.592415,0
359886,2019-06-16 19:34:48,571365235126,fraud_Johns-Hoeger,entertainment,145.33,Barbara,Taylor,F,0069 Robin Brooks Apt. 695,Elberta,MI,49628,44.5995,-86.2141,372,"Exhibitions officer, museum/gallery",1995-07-12,68b965b410a3ee257cb2772e197e6ddf,1339875288,45.235305,-86.161153,0
359887,2019-06-16 19:34:51,2283743876903625,"fraud_Cole, Hills and Jewess",home,256.52,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,bce914ea64e7d575b0526adcb84c4ff6,1339875291,33.289727,-84.835018,0
359888,2019-06-16 19:34:54,2720830304681674,"fraud_Weber, Thiel and Hammes",kids_pets,134.61,Melissa,Aguilar,F,21326 Taylor Squares Suite 708,Clarksville,TN,37040,36.522,-87.34899999999999,151785,Pathologist,1974-03-28,7e34db1152a99af139dfa017dee7904e,1339875294,35.620470000000005,-88.18464200000001,0
359889,2019-06-16 19:35:14,4861310130652566408,fraud_Sporer-Keebler,personal_care,6.71,Ashley,Cruz,F,65417 Walsh Radial Suite 691,Saint Amant,LA,70774,30.2385,-90.8435,10076,"Surveyor, rural practice",1977-12-16,1e954a0d17bc9129f22dae4fe3f65af1,1339875314,30.886731,-91.699736,0
359890,2019-06-16 19:35:30,6535328428560433,fraud_Stark-Koss,home,39.46,Michelle,Beck,F,2887 Olson Road Suite 439,Minneapolis,MN,55428,45.0632,-93.3811,1022298,Analytical chemist,1967-10-28,5553095f2833bc08d7b75b4ca645f7b4,1339875330,44.679202000000004,-92.993972,0
359891,2019-06-16 19:35:54,4229733778084049,fraud_Beier and Sons,home,91.16,Tyler,Mills,M,7838 Jason Squares,Elizabethtown,KY,42701,37.6848,-85.8784,48194,Surgeon,1990-05-03,8d9cfc2531ffcfc51cf71cd1bc177777,1339875354,37.642963,-84.928797,0
359892,2019-06-16 19:35:58,6011860238257910,fraud_Erdman-Ebert,personal_care,22.88,Lisa,Mendez,F,44259 Beth Station Suite 215,Lahoma,OK,73754,36.385,-98.0727,1078,"Programme researcher, broadcasting/film/video",1952-07-06,2e3f899a0043ee293c80d405ce80f2d5,1339875358,35.550418,-97.54486700000001,0
359893,2019-06-16 19:36:03,583699482621,fraud_Bode-Schuster,kids_pets,153.77,Jennifer,Jones,F,5572 Kelly Plains Apt. 952,Waupaca,WI,54981,44.3481,-89.1101,15426,"Engineer, civil (contracting)",1936-07-22,4c2b21950b89479194a63b0d6a39ee98,1339875363,45.074087,-89.551123,0
359894,2019-06-16 19:36:06,30235438713303,fraud_Spencer PLC,entertainment,20.49,James,Baldwin,M,3603 Mitchell Court,Winfield,WV,25213,38.5072,-81.89,5512,Exhibition designer,1980-03-24,49d3fd7ea4daa9f6c2877f2cef52033d,1339875366,38.201067,-81.339263,0
359895,2019-06-16 19:36:56,4195832462863385,"fraud_Hahn, Bahringer and McLaughlin",personal_care,39.51,Victoria,Mcbride,F,0688 Kevin Manor,Clarksville,MO,63336,39.3465,-90.9362,1146,Exercise physiologist,1929-04-07,741d59620550a62fd7ede6804f686609,1339875416,39.722285,-89.941618,0
359896,2019-06-16 19:37:13,4277232699798846,fraud_Rippin-VonRueden,health_fitness,8.49,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,1955-11-10,9d916a19fc1e65f1a088fd8619f85455,1339875433,45.167221000000005,-103.126456,0
359897,2019-06-16 19:37:57,3558881852140592,fraud_Frami Group,entertainment,41.34,Christopher,Holt,M,05597 Michael Spurs,Parks,AZ,86018,35.2563,-111.95,759,"Geologist, engineering",1957-03-28,5058e21f79fd443a62a7ec1340f42c87,1339875477,36.14539,-111.82976599999999,0
359898,2019-06-16 19:38:07,3545109339866548,fraud_Boyer-Reichert,shopping_net,8.91,Keith,Sanders,M,8030 Beck Motorway,Moorhead,MS,38761,33.4783,-90.5142,2870,Chartered public finance accountant,1999-03-05,2b0422f31461be588cf2f8305861e8e7,1339875487,33.267534999999995,-90.903386,0
359899,2019-06-16 19:38:55,180048185037117,fraud_Bode-Rempel,kids_pets,34.65,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,d1e26252e60bd680a16e24c4797eed4a,1339875535,39.94293,-73.812955,0
359900,2019-06-16 19:39:09,3523898249167098,"fraud_Greenholt, O'Hara and Balistreri",shopping_net,258.96,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,af3b9afc450a83d2c2f18cf6eb38633f,1339875549,40.050458,-73.357587,0
359901,2019-06-16 19:39:14,4536996888716062123,"fraud_Hagenes, Kohler and Hoppe",food_dining,119.02,Nathan,Mendoza,M,767 Adam Mill Apt. 115,Espanola,NM,87533,35.9866,-106.0654,18408,Historic buildings inspector/conservation officer,1972-07-18,925f5551fe2cb87711411891f531ca3a,1339875554,36.660131,-105.10901499999999,0
359902,2019-06-16 19:39:30,213112402583773,fraud_Dooley Inc,shopping_pos,2.15,Ana,Howell,F,4664 Sanchez Common Suite 930,Bradley,SC,29819,34.0326,-82.2027,1523,Research scientist (physical sciences),1984-06-03,d88449f9e1b02b643e8f34d38a32f3f2,1339875570,33.077225,-82.66591,0
